CO_MUNICIPIO,NOME,UF
351535,EUCLIDES DA CUNHA PAULISTA,SP
351540,FARTURA,SP
351550,FERNANDOPOLIS,SP
351560,FERNANDO PRESTES,SP
351565,FERNAO,SP
351570,FERRAZ DE VASCONCELOS,SP
351580,FLORA RICA,SP
351590,FLOREAL,SP
351600,FLORIDA PAULISTA,SP
351610,FLORINIA,SP
351620,FRANCA,SP
351630,FRANCISCO MORATO,SP
351640,FRANCO DA ROCHA,SP
351650,GABRIEL MONTEIRO,SP
351660,GALIA,SP
351670,GARCA,SP
351680,GASTAO VIDIGAL,SP
351685,GAVIAO PEIXOTO,SP
351690,GENERAL SALGADO,SP
351700,GETULINA,SP
351710,GLICERIO,SP
351720,GUAICARA,SP
351730,GUAIMBE,SP
351740,GUAIRA,SP
351750,GUAPIACU,SP
351760,GUAPIARA,SP
351770,GUARA,SP
351780,GUARACAI,SP
351790,GUARACI,SP
351800,GUARANI D'OESTE,SP
351810,GUARANTA,SP
351820,GUARARAPES,SP
351830,GUARAREMA,SP
351840,GUARATINGUETA,SP
351850,GUAREI,SP
351860,GUARIBA,SP
351870,GUARUJA,SP
351880,GUARULHOS,SP
351885,GUATAPARA,SP
351890,GUZOLANDIA,SP
351900,HERCULANDIA,SP
351905,HOLAMBRA,SP
351907,HORTOLANDIA,SP
351910,IACANGA,SP
351920,IACRI,SP
351925,IARAS,SP
351930,IBATE,SP
351940,IBIRA,SP
351950,IBIRAREMA,SP
351960,IBITINGA,SP
351970,IBIUNA,SP
351980,ICEM,SP
351990,IEPE,SP
352000,IGARACU DO TIETE,SP
352010,IGARAPAVA,SP
352020,IGARATA,SP
352030,IGUAPE,SP
352040,ILHABELA,SP
352042,ILHA COMPRIDA,SP
352044,ILHA SOLTEIRA,SP
352050,INDAIATUBA,SP
352060,INDIANA,SP
352070,INDIAPORA,SP
352080,INUBIA PAULISTA,SP
352090,IPAUSSU,SP
352100,IPERO,SP
352110,IPEUNA,SP
352115,IPIGUA,SP
352120,IPORANGA,SP
352130,IPUA,SP
352140,IRACEMAPOLIS,SP
352150,IRAPUA,SP
352160,IRAPURU,SP
352170,ITABERA,SP
352180,ITAI,SP
352190,ITAJOBI,SP
352200,ITAJU,SP
352210,ITANHAEM,SP
352215,ITAOCA,SP
352220,ITAPECERICA DA SERRA,SP
352230,ITAPETININGA,SP
352240,ITAPEVA,SP
352250,ITAPEVI,SP
352260,ITAPIRA,SP
352265,ITAPIRAPUA PAULISTA,SP
352270,ITAPOLIS,SP
352280,ITAPORANGA,SP
352290,ITAPUI,SP
352300,ITAPURA,SP
352310,ITAQUAQUECETUBA,SP
352320,ITARARE,SP
352330,ITARIRI,SP
352340,ITATIBA,SP
352350,ITATINGA,SP
352360,ITIRAPINA,SP
352370,ITIRAPUA,SP
352380,ITOBI,SP
352390,ITU,SP
352400,ITUPEVA,SP
352410,ITUVERAVA,SP
352420,JABORANDI,SP
352430,JABOTICABAL,SP
352440,JACAREI,SP
352450,JACI,SP
352460,JACUPIRANGA,SP
352470,JAGUARIUNA,SP
352480,JALES,SP
352490,JAMBEIRO,SP
352500,JANDIRA,SP
352510,JARDINOPOLIS,SP
352520,JARINU,SP
352530,JAU,SP
352540,JERIQUARA,SP
352550,JOANOPOLIS,SP
352560,JOAO RAMALHO,SP
352570,JOSE BONIFACIO,SP
352580,JULIO MESQUITA,SP
352585,JUMIRIM,SP
352590,JUNDIAI,SP
352600,JUNQUEIROPOLIS,SP
352610,JUQUIA,SP
352620,JUQUITIBA,SP
352630,LAGOINHA,SP
352640,LARANJAL PAULISTA,SP
352650,LAVINIA,SP
352660,LAVRINHAS,SP
352670,LEME,SP
352680,LENCOIS PAULISTA,SP
352690,LIMEIRA,SP
352700,LINDOIA,SP
352710,LINS,SP
352720,LORENA,SP
352725,LOURDES,SP
352730,LOUVEIRA,SP
352740,LUCELIA,SP
352750,LUCIANOPOLIS,SP
352760,LUIS ANTONIO,SP
352770,LUIZIANIA,SP
352780,LUPERCIO,SP
352790,LUTECIA,SP
352800,MACATUBA,SP
352810,MACAUBAL,SP
352820,MACEDONIA,SP
352830,MAGDA,SP
352840,MAIRINQUE,SP
352850,MAIRIPORA,SP
352860,MANDURI,SP
352870,MARABA PAULISTA,SP
352880,MARACAI,SP
352885,MARAPOAMA,SP
352890,MARIAPOLIS,SP
352900,MARILIA,SP
352910,MARINOPOLIS,SP
352920,MARTINOPOLIS,SP
352930,MATAO,SP
352940,MAUA,SP
352950,MENDONCA,SP
352960,MERIDIANO,SP
352965,MESOPOLIS,SP
352970,MIGUELOPOLIS,SP
352980,MINEIROS DO TIETE,SP
352990,MIRACATU,SP
353000,MIRA ESTRELA,SP
353010,MIRANDOPOLIS,SP
353020,MIRANTE DO PARANAPANEMA,SP
353030,MIRASSOL,SP
353040,MIRASSOLANDIA,SP
353050,MOCOCA,SP
353060,MOGI DAS CRUZES,SP
353070,MOGI GUACU,SP
353080,MOJI MIRIM,SP
353090,MOMBUCA,SP
353100,MONCOES,SP
353110,MONGAGUA,SP
353120,MONTE ALEGRE DO SUL,SP
353130,MONTE ALTO,SP
353140,MONTE APRAZIVEL,SP
353150,MONTE AZUL PAULISTA,SP
353160,MONTE CASTELO,SP
353170,MONTEIRO LOBATO,SP
353180,MONTE MOR,SP
353190,MORRO AGUDO,SP
353200,MORUNGABA,SP
353205,MOTUCA,SP
353210,MURUTINGA DO SUL,SP
353215,NANTES,SP
353220,NARANDIBA,SP
353230,NATIVIDADE DA SERRA,SP
353240,NAZARE PAULISTA,SP
353250,NEVES PAULISTA,SP
353260,NHANDEARA,SP
353270,NIPOA,SP
353280,NOVA ALIANCA,SP
353282,NOVA CAMPINA,SP
353284,NOVA CANAA PAULISTA,SP
353286,NOVA CASTILHO,SP
353290,NOVA EUROPA,SP
353300,NOVA GRANADA,SP
353310,NOVA GUATAPORANGA,SP
353320,NOVA INDEPENDENCIA,SP
353325,NOVAIS,SP
353330,NOVA LUZITANIA,SP
353340,NOVA ODESSA,SP
353350,NOVO HORIZONTE,SP
353360,NUPORANGA,SP
353370,OCAUCU,SP
353380,OLEO,SP
353390,OLIMPIA,SP
353400,ONDA VERDE,SP
353410,ORIENTE,SP
353420,ORINDIUVA,SP
353430,ORLANDIA,SP
353440,OSASCO,SP
353450,OSCAR BRESSANE,SP
353460,OSVALDO CRUZ,SP
353470,OURINHOS,SP
353475,OUROESTE,SP
353480,OURO VERDE,SP
353490,PACAEMBU,SP
353500,PALESTINA,SP
353510,PALMARES PAULISTA,SP
353520,PALMEIRA D'OESTE,SP
353530,PALMITAL,SP
353540,PANORAMA,SP
353550,PARAGUACU PAULISTA,SP
353560,PARAIBUNA,SP
353570,PARAISO,SP
353580,PARANAPANEMA,SP
353590,PARANAPUA,SP
353600,PARAPUA,SP
353610,PARDINHO,SP
353620,PARIQUERA-ACU,SP
353625,PARISI,SP
353630,PATROCINIO PAULISTA,SP
353640,PAULICEIA,SP
353650,PAULINIA,SP
353657,PAULISTANIA,SP
353660,PAULO DE FARIA,SP
353670,PEDERNEIRAS,SP
353680,PEDRA BELA,SP
353690,PEDRANOPOLIS,SP
353700,PEDREGULHO,SP
353710,PEDREIRA,SP
353715,PEDRINHAS PAULISTA,SP
353720,PEDRO DE TOLEDO,SP
353730,PENAPOLIS,SP
353740,PEREIRA BARRETO,SP
353750,PEREIRAS,SP
353760,PERUIBE,SP
353770,PIACATU,SP
353780,PIEDADE,SP
353790,PILAR DO SUL,SP
353800,PINDAMONHANGABA,SP
353810,PINDORAMA,SP
353820,PINHALZINHO,SP
353830,PIQUEROBI,SP
353850,PIQUETE,SP
353860,PIRACAIA,SP
353870,PIRACICABA,SP
353880,PIRAJU,SP
353890,PIRAJUI,SP
353900,PIRANGI,SP
353910,PIRAPORA DO BOM JESUS,SP
353920,PIRAPOZINHO,SP
353930,PIRASSUNUNGA,SP
353940,PIRATININGA,SP
353950,PITANGUEIRAS,SP
353960,PLANALTO,SP
353970,PLATINA,SP
353980,POA,SP
353990,POLONI,SP
354000,POMPEIA,SP
354010,PONGAI,SP
354020,PONTAL,SP
354025,PONTALINDA,SP
354030,PONTES GESTAL,SP
354040,POPULINA,SP
354050,PORANGABA,SP
354060,PORTO FELIZ,SP
354070,PORTO FERREIRA,SP
354075,POTIM,SP
354080,POTIRENDABA,SP
354085,PRACINHA,SP
354090,PRADOPOLIS,SP
354100,PRAIA GRANDE,SP
354105,PRATANIA,SP
354110,PRESIDENTE ALVES,SP
354120,PRESIDENTE BERNARDES,SP
354130,PRESIDENTE EPITACIO,SP
354140,PRESIDENTE PRUDENTE,SP
354150,PRESIDENTE VENCESLAU,SP
354160,PROMISSAO,SP
354165,QUADRA,SP
354170,QUATA,SP
354180,QUEIROZ,SP
354190,QUELUZ,SP
354200,QUINTANA,SP
354210,RAFARD,SP
354220,RANCHARIA,SP
354230,REDENCAO DA SERRA,SP
354240,REGENTE FEIJO,SP
354250,REGINOPOLIS,SP
354260,REGISTRO,SP
354270,RESTINGA,SP
354280,RIBEIRA,SP
354290,RIBEIRAO BONITO,SP
354300,RIBEIRAO BRANCO,SP
354310,RIBEIRAO CORRENTE,SP
354320,RIBEIRAO DO SUL,SP
354323,RIBEIRAO DOS INDIOS,SP
354325,RIBEIRAO GRANDE,SP
354330,RIBEIRAO PIRES,SP
354340,RIBEIRAO PRETO,SP
354350,RIVERSUL,SP
354360,RIFAINA,SP
354370,RINCAO,SP
354380,RINOPOLIS,SP
354390,RIO CLARO,SP
354400,RIO DAS PEDRAS,SP
354410,RIO GRANDE DA SERRA,SP
354420,RIOLANDIA,SP
354425,ROSANA,SP
354430,ROSEIRA,SP
354440,RUBIACEA,SP
354450,RUBINEIA,SP
354460,SABINO,SP
354470,SAGRES,SP
354480,SALES,SP
354490,SALES OLIVEIRA,SP
354500,SALESOPOLIS,SP
354510,SALMOURAO,SP
354515,SALTINHO,SP
354520,SALTO,SP
354530,SALTO DE PIRAPORA,SP
354540,SALTO GRANDE,SP
354550,SANDOVALINA,SP
354560,SANTA ADELIA,SP
354570,SANTA ALBERTINA,SP
354580,SANTA BARBARA D'OESTE,SP
354600,SANTA BRANCA,SP
354610,SANTA CLARA D'OESTE,SP
354620,SANTA CRUZ DA CONCEICAO,SP
354625,SANTA CRUZ DA ESPERANCA,SP
354630,SANTA CRUZ DAS PALMEIRAS,SP
354640,SANTA CRUZ DO RIO PARDO,SP
354650,SANTA ERNESTINA,SP
354660,SANTA FE DO SUL,SP
354670,SANTA GERTRUDES,SP
354680,SANTA ISABEL,SP
354690,SANTA LUCIA,SP
354700,SANTA MARIA DA SERRA,SP
354710,SANTA MERCEDES,SP
354720,SANTANA DA PONTE PENSA,SP
354730,SANTANA DE PARNAIBA,SP
354740,SANTA RITA D'OESTE,SP
354750,SANTA RITA DO PASSA QUATRO,SP
354760,SANTA ROSA DE VITERBO,SP
354765,SANTA SALETE,SP
354770,SANTO ANASTACIO,SP
354780,SANTO ANDRE,SP
354790,SANTO ANTONIO DA ALEGRIA,SP
354800,SANTO ANTONIO DE POSSE,SP
354805,SANTO ANTONIO DO ARACANGUA,SP
354810,SANTO ANTONIO DO JARDIM,SP
354820,SANTO ANTONIO DO PINHAL,SP
354830,SANTO EXPEDITO,SP
354840,SANTOPOLIS DO AGUAPEI,SP
354850,SANTOS,SP
354860,SAO BENTO DO SAPUCAI,SP
354870,SAO BERNARDO DO CAMPO,SP
354880,SAO CAETANO DO SUL,SP
354890,SAO CARLOS,SP
354900,SAO FRANCISCO,SP
354910,SAO JOAO DA BOA VISTA,SP
354920,SAO JOAO DAS DUAS PONTES,SP
354925,SAO JOAO DE IRACEMA,SP
354930,SAO JOAO DO PAU D'ALHO,SP
354940,SAO JOAQUIM DA BARRA,SP
354950,SAO JOSE DA BELA VISTA,SP
354960,SAO JOSE DO BARREIRO,SP
354970,SAO JOSE DO RIO PARDO,SP
354980,SAO JOSE DO RIO PRETO,SP
354990,SAO JOSE DOS CAMPOS,SP
354995,SAO LOURENCO DA SERRA,SP
355000,SAO LUIS DO PARAITINGA,SP
355010,SAO MANUEL,SP
355020,SAO MIGUEL ARCANJO,SP
355030,SAO PAULO,SP
355040,SAO PEDRO,SP
355050,SAO PEDRO DO TURVO,SP
355060,SAO ROQUE,SP
355070,SAO SEBASTIAO,SP
355080,SAO SEBASTIAO DA GRAMA,SP
355090,SAO SIMAO,SP
355100,SAO VICENTE,SP
355110,SARAPUI,SP
355120,SARUTAIA,SP
355130,SEBASTIANOPOLIS DO SUL,SP
355140,SERRA AZUL,SP
355150,SERRANA,SP
355160,SERRA NEGRA,SP
355170,SERTAOZINHO,SP
355180,SETE BARRAS,SP
355190,SEVERINIA,SP
355200,SILVEIRAS,SP
355210,SOCORRO,SP
355220,SOROCABA,SP
355230,SUD MENNUCCI,SP
355240,SUMARE,SP
355250,SUZANO,SP
355255,SUZANAPOLIS,SP
355260,TABAPUA,SP
355270,TABATINGA,SP
355280,TABOAO DA SERRA,SP
355290,TACIBA,SP
355300,TAGUAI,SP
355310,TAIACU,SP
355320,TAIUVA,SP
355330,TAMBAU,SP
355340,TANABI,SP
355350,TAPIRAI,SP
355360,TAPIRATIBA,SP
355365,TAQUARAL,SP
355370,TAQUARITINGA,SP
355380,TAQUARITUBA,SP
355385,TAQUARIVAI,SP
355390,TARABAI,SP
355395,TARUMA,SP
355400,TATUI,SP
355410,TAUBATE,SP
355420,TEJUPA,SP
355430,TEODORO SAMPAIO,SP
355440,TERRA ROXA,SP
355450,TIETE,SP
355460,TIMBURI,SP
355465,TORRE DE PEDRA,SP
355470,TORRINHA,SP
355475,TRABIJU,SP
355480,TREMEMBE,SP
355490,TRES FRONTEIRAS,SP
355495,TUIUTI,SP
355500,TUPA,SP
355510,TUPI PAULISTA,SP
355520,TURIUBA,SP
355530,TURMALINA,SP
355535,UBARANA,SP
355540,UBATUBA,SP
355550,UBIRAJARA,SP
355560,UCHOA,SP
355570,UNIAO PAULISTA,SP
355580,URANIA,SP
355590,URU,SP
355600,URUPES,SP
355610,VALENTIM GENTIL,SP
355620,VALINHOS,SP
355630,VALPARAISO,SP
355635,VARGEM,SP
355640,VARGEM GRANDE DO SUL,SP
355645,VARGEM GRANDE PAULISTA,SP
355650,VARZEA PAULISTA,SP
355660,VERA CRUZ,SP
355670,VINHEDO,SP
355680,VIRADOURO,SP
355690,VISTA ALEGRE DO ALTO,SP
355695,VITORIA BRASIL,SP
355700,VOTORANTIM,SP
355710,VOTUPORANGA,SP
355715,ZACARIAS,SP
355720,CHAVANTES,SP
355730,ESTIVA GERBI,SP
410010,ABATIA,PR
410020,ADRIANOPOLIS,PR
410030,AGUDOS DO SUL,PR
410040,ALMIRANTE TAMANDARE,PR
410045,ALTAMIRA DO PARANA,PR
410050,ALTONIA,PR
410060,ALTO PARANA,PR
410070,ALTO PIQUIRI,PR
410080,ALVORADA DO SUL,PR
410090,AMAPORA,PR
410100,AMPERE,PR
410105,ANAHY,PR
410110,ANDIRA,PR
410115,ANGULO,PR
410120,ANTONINA,PR
410130,ANTONIO OLINTO,PR
410140,APUCARANA,PR
410150,ARAPONGAS,PR
410160,ARAPOTI,PR
410165,ARAPUA,PR
410170,ARARUNA,PR
410180,ARAUCARIA,PR
410185,ARIRANHA DO IVAI,PR
410190,ASSAI,PR
410200,ASSIS CHATEAUBRIAND,PR
410210,ASTORGA,PR
410220,ATALAIA,PR
410230,BALSA NOVA,PR
410240,BANDEIRANTES,PR
410250,BARBOSA FERRAZ,PR
410260,BARRACAO,PR
410270,BARRA DO JACARE,PR
410275,BELA VISTA DA CAROBA,PR
410280,BELA VISTA DO PARAISO,PR
410290,BITURUNA,PR
410300,BOA ESPERANCA,PR
410302,BOA ESPERANCA DO IGUACU,PR
410304,BOA VENTURA DE SAO ROQUE,PR
410305,BOA VISTA DA APARECIDA,PR
410310,BOCAIUVA DO SUL,PR
410315,BOM JESUS DO SUL,PR
410320,BOM SUCESSO,PR
410322,BOM SUCESSO DO SUL,PR
410330,BORRAZOPOLIS,PR
410335,BRAGANEY,PR
410337,BRASILANDIA DO SUL,PR
410340,CAFEARA,PR
410345,CAFELANDIA,PR
410347,CAFEZAL DO SUL,PR
410350,CALIFORNIA,PR
410360,CAMBARA,PR
410370,CAMBE,PR
410380,CAMBIRA,PR
410390,CAMPINA DA LAGOA,PR
410395,CAMPINA DO SIMAO,PR
410400,CAMPINA GRANDE DO SUL,PR
410405,CAMPO BONITO,PR
410410,CAMPO DO TENENTE,PR
410420,CAMPO LARGO,PR
410425,CAMPO MAGRO,PR
410430,CAMPO MOURAO,PR
410440,CANDIDO DE ABREU,PR
410442,CANDOI,PR
410445,CANTAGALO,PR
410450,CAPANEMA,PR
410460,CAPITAO LEONIDAS MARQUES,PR
410465,CARAMBEI,PR
410470,CARLOPOLIS,PR
410480,CASCAVEL,PR
410490,CASTRO,PR
410500,CATANDUVAS,PR
410510,CENTENARIO DO SUL,PR
410520,CERRO AZUL,PR
410530,CEU AZUL,PR
410540,CHOPINZINHO,PR
410550,CIANORTE,PR
410560,CIDADE GAUCHA,PR
410570,CLEVELANDIA,PR
410580,COLOMBO,PR
410590,COLORADO,PR
410600,CONGONHINHAS,PR
410610,CONSELHEIRO MAIRINCK,PR
410620,CONTENDA,PR
410630,CORBELIA,PR
410640,CORNELIO PROCOPIO,PR
410645,CORONEL DOMINGOS SOARES,PR
410650,CORONEL VIVIDA,PR
410655,CORUMBATAI DO SUL,PR
410657,CRUZEIRO DO IGUACU,PR
410660,CRUZEIRO DO OESTE,PR
410670,CRUZEIRO DO SUL,PR
410680,CRUZ MACHADO,PR
410685,CRUZMALTINA,PR
410690,CURITIBA,PR
410700,CURIUVA,PR
410710,DIAMANTE DO NORTE,PR
410712,DIAMANTE DO SUL,PR
410715,DIAMANTE D'OESTE,PR
410720,DOIS VIZINHOS,PR
410725,DOURADINA,PR
410730,DOUTOR CAMARGO,PR
410740,ENEAS MARQUES,PR
410750,ENGENHEIRO BELTRAO,PR
410752,ESPERANCA NOVA,PR
410753,ENTRE RIOS DO OESTE,PR
410754,ESPIGAO ALTO DO IGUACU,PR
410755,FAROL,PR
410760,FAXINAL,PR
410765,FAZENDA RIO GRANDE,PR
410770,FENIX,PR
410773,FERNANDES PINHEIRO,PR
410775,FIGUEIRA,PR
410780,FLORAI,PR
410785,FLOR DA SERRA DO SUL,PR
410790,FLORESTA,PR
410800,FLORESTOPOLIS,PR
410810,FLORIDA,PR
410820,FORMOSA DO OESTE,PR
410830,FOZ DO IGUACU,PR
410832,FRANCISCO ALVES,PR
410840,FRANCISCO BELTRAO,PR
410845,FOZ DO JORDAO,PR
410850,GENERAL CARNEIRO,PR
410855,GODOY MOREIRA,PR
410860,GOIOERE,PR
410865,GOIOXIM,PR
410870,GRANDES RIOS,PR
410880,GUAIRA,PR
410890,GUAIRACA,PR
410895,GUAMIRANGA,PR
410900,GUAPIRAMA,PR
410910,GUAPOREMA,PR
410920,GUARACI,PR
410930,GUARANIACU,PR
410940,GUARAPUAVA,PR
410950,GUARAQUECABA,PR
410960,GUARATUBA,PR
410965,HONORIO SERPA,PR
410970,IBAITI,PR
410975,IBEMA,PR
410980,IBIPORA,PR
410990,ICARAIMA,PR
411000,IGUARACU,PR
411005,IGUATU,PR
411007,IMBAU,PR
411010,IMBITUVA,PR
411020,INACIO MARTINS,PR
411030,INAJA,PR
411040,INDIANOPOLIS,PR
411050,IPIRANGA,PR
411060,IPORA,PR
411065,IRACEMA DO OESTE,PR
411070,IRATI,PR
411080,IRETAMA,PR
411090,ITAGUAJE,PR
411095,ITAIPULANDIA,PR
411100,ITAMBARACA,PR
411110,ITAMBE,PR
411120,ITAPEJARA D'OESTE,PR
411125,ITAPERUCU,PR
411130,ITAUNA DO SUL,PR
411140,IVAI,PR
411150,IVAIPORA,PR
411155,IVATE,PR
411160,IVATUBA,PR
411170,JABOTI,PR
411180,JACAREZINHO,PR
411190,JAGUAPITA,PR
411200,JAGUARIAIVA,PR
411210,JANDAIA DO SUL,PR
411220,JANIOPOLIS,PR
411230,JAPIRA,PR
411240,JAPURA,PR
411250,JARDIM ALEGRE,PR
411260,JARDIM OLINDA,PR
411270,JATAIZINHO,PR
411275,JESUITAS,PR
411280,JOAQUIM TAVORA,PR
411290,JUNDIAI DO SUL,PR
411295,JURANDA,PR
411300,JUSSARA,PR
411310,KALORE,PR
411320,LAPA,PR
411325,LARANJAL,PR
411330,LARANJEIRAS DO SUL,PR
411340,LEOPOLIS,PR
411342,LIDIANOPOLIS,PR
411345,LINDOESTE,PR
411350,LOANDA,PR
411360,LOBATO,PR
411370,LONDRINA,PR
411373,LUIZIANA,PR
411375,LUNARDELLI,PR
411380,LUPIONOPOLIS,PR
411390,MALLET,PR
411400,MAMBORE,PR
411410,MANDAGUACU,PR
411420,MANDAGUARI,PR
411430,MANDIRITUBA,PR
411435,MANFRINOPOLIS,PR
411440,MANGUEIRINHA,PR
411450,MANOEL RIBAS,PR
411460,MARECHAL CANDIDO RONDON,PR
411470,MARIA HELENA,PR
411480,MARIALVA,PR
411490,MARILANDIA DO SUL,PR
411500,MARILENA,PR
411510,MARILUZ,PR
411520,MARINGA,PR
411530,MARIOPOLIS,PR
411535,MARIPA,PR
411540,MARMELEIRO,PR
411545,MARQUINHO,PR
411550,MARUMBI,PR
411560,MATELANDIA,PR
411570,MATINHOS,PR
411573,MATO RICO,PR
411575,MAUA DA SERRA,PR
411580,MEDIANEIRA,PR
411585,MERCEDES,PR
411590,MIRADOR,PR
411600,MIRASELVA,PR
411605,MISSAL,PR
411610,MOREIRA SALES,PR
411620,MORRETES,PR
411630,MUNHOZ DE MELO,PR
411640,NOSSA SENHORA DAS GRACAS,PR
411650,NOVA ALIANCA DO IVAI,PR
411660,NOVA AMERICA DA COLINA,PR
411670,NOVA AURORA,PR
411680,NOVA CANTU,PR
411690,NOVA ESPERANCA,PR
411695,NOVA ESPERANCA DO SUDOESTE,PR
411700,NOVA FATIMA,PR
411705,NOVA LARANJEIRAS,PR
411710,NOVA LONDRINA,PR
411720,NOVA OLIMPIA,PR
411721,NOVA SANTA BARBARA,PR
411722,NOVA SANTA ROSA,PR
411725,NOVA PRATA DO IGUACU,PR
411727,NOVA TEBAS,PR
411729,NOVO ITACOLOMI,PR
411730,ORTIGUEIRA,PR
411740,OURIZONA,PR
411745,OURO VERDE DO OESTE,PR
411750,PAICANDU,PR
411760,PALMAS,PR
411770,PALMEIRA,PR
411780,PALMITAL,PR
411790,PALOTINA,PR
411800,PARAISO DO NORTE,PR
411810,PARANACITY,PR
411820,PARANAGUA,PR
411830,PARANAPOEMA,PR
411840,PARANAVAI,PR
411845,PATO BRAGADO,PR
411850,PATO BRANCO,PR
411860,PAULA FREITAS,PR
411870,PAULO FRONTIN,PR
411880,PEABIRU,PR
411885,PEROBAL,PR
411890,PEROLA,PR
411900,PEROLA D'OESTE,PR
411910,PIEN,PR
411915,PINHAIS,PR
411920,PINHALAO,PR
411925,PINHAL DE SAO BENTO,PR
411930,PINHAO,PR
411940,PIRAI DO SUL,PR
411950,PIRAQUARA,PR
411960,PITANGA,PR
411965,PITANGUEIRAS,PR
411970,PLANALTINA DO PARANA,PR
411980,PLANALTO,PR
411990,PONTA GROSSA,PR
411995,PONTAL DO PARANA,PR
412000,PORECATU,PR
412010,PORTO AMAZONAS,PR
412015,PORTO BARREIRO,PR
412020,PORTO RICO,PR
412030,PORTO VITORIA,PR
412033,PRADO FERREIRA,PR
412035,PRANCHITA,PR
412040,PRESIDENTE CASTELO BRANCO,PR
412050,PRIMEIRO DE MAIO,PR
412060,PRUDENTOPOLIS,PR
412065,QUARTO CENTENARIO,PR
412070,QUATIGUA,PR
412080,QUATRO BARRAS,PR
412085,QUATRO PONTES,PR
412090,QUEDAS DO IGUACU,PR
412100,QUERENCIA DO NORTE,PR
412110,QUINTA DO SOL,PR
412120,QUITANDINHA,PR
412125,RAMILANDIA,PR
412130,RANCHO ALEGRE,PR
412135,RANCHO ALEGRE D'OESTE,PR
412140,REALEZA,PR
412150,REBOUCAS,PR
412160,RENASCENCA,PR
412170,RESERVA,PR
412175,RESERVA DO IGUACU,PR
412180,RIBEIRAO CLARO,PR
412190,RIBEIRAO DO PINHAL,PR
412200,RIO AZUL,PR
412210,RIO BOM,PR
412215,RIO BONITO DO IGUACU,PR
412217,RIO BRANCO DO IVAI,PR
412220,RIO BRANCO DO SUL,PR
412230,RIO NEGRO,PR
412240,ROLANDIA,PR
412250,RONCADOR,PR
412260,RONDON,PR
412265,ROSARIO DO IVAI,PR
412270,SABAUDIA,PR
412280,SALGADO FILHO,PR
412290,SALTO DO ITARARE,PR
412300,SALTO DO LONTRA,PR
412310,SANTA AMELIA,PR
412320,SANTA CECILIA DO PAVAO,PR
412330,SANTA CRUZ DE MONTE CASTELO,PR
412340,SANTA FE,PR
412350,SANTA HELENA,PR
412360,SANTA INES,PR
412370,SANTA ISABEL DO IVAI,PR
412380,SANTA IZABEL DO OESTE,PR
412382,SANTA LUCIA,PR
412385,SANTA MARIA DO OESTE,PR
412390,SANTA MARIANA,PR
412395,SANTA MONICA,PR
412400,SANTANA DO ITARARE,PR
412402,SANTA TEREZA DO OESTE,PR
412405,SANTA TEREZINHA DE ITAIPU,PR
412410,SANTO ANTONIO DA PLATINA,PR
412420,SANTO ANTONIO DO CAIUA,PR
412430,SANTO ANTONIO DO PARAISO,PR
412440,SANTO ANTONIO DO SUDOESTE,PR
412450,SANTO INACIO,PR
412460,SAO CARLOS DO IVAI,PR
412470,SAO JERONIMO DA SERRA,PR
412480,SAO JOAO,PR
412490,SAO JOAO DO CAIUA,PR
412500,SAO JOAO DO IVAI,PR
412510,SAO JOAO DO TRIUNFO,PR
412520,SAO JORGE D'OESTE,PR
412530,SAO JORGE DO IVAI,PR
412535,SAO JORGE DO PATROCINIO,PR
412540,SAO JOSE DA BOA VISTA,PR
412545,SAO JOSE DAS PALMEIRAS,PR
412550,SAO JOSE DOS PINHAIS,PR
412555,SAO MANOEL DO PARANA,PR
412560,SAO MATEUS DO SUL,PR
412570,SAO MIGUEL DO IGUACU,PR
412575,SAO PEDRO DO IGUACU,PR
412580,SAO PEDRO DO IVAI,PR
412590,SAO PEDRO DO PARANA,PR
412600,SAO SEBASTIAO DA AMOREIRA,PR
412610,SAO TOME,PR
412620,SAPOPEMA,PR
412625,SARANDI,PR
412627,SAUDADE DO IGUACU,PR
412630,SENGES,PR
412635,SERRANOPOLIS DO IGUACU,PR
412640,SERTANEJA,PR
412650,SERTANOPOLIS,PR
412660,SIQUEIRA CAMPOS,PR
412665,SULINA,PR
412667,TAMARANA,PR
412670,TAMBOARA,PR
412680,TAPEJARA,PR
412690,TAPIRA,PR
412700,TEIXEIRA SOARES,PR
412710,TELEMACO BORBA,PR
412720,TERRA BOA,PR
412730,TERRA RICA,PR
412740,TERRA ROXA,PR
412750,TIBAGI,PR
412760,TIJUCAS DO SUL,PR
412770,TOLEDO,PR
412780,TOMAZINA,PR
412785,TRES BARRAS DO PARANA,PR
412788,TUNAS DO PARANA,PR
412790,TUNEIRAS DO OESTE,PR
412795,TUPASSI,PR
412796,TURVO,PR
412800,UBIRATA,PR
412810,UMUARAMA,PR
412820,UNIAO DA VITORIA,PR
412830,UNIFLOR,PR
412840,URAI,PR
412850,WENCESLAU BRAZ,PR
412853,VENTANIA,PR
412855,VERA CRUZ DO OESTE,PR
412860,VERE,PR
412862,ALTO PARAISO,PR
412863,DOUTOR ULYSSES,PR
412865,VIRMOND,PR
412870,VITORINO,PR
412880,XAMBRE,PR
420005,ABDON BATISTA,SC
420010,ABELARDO LUZ,SC
420020,AGROLANDIA,SC
420030,AGRONOMICA,SC
420040,AGUA DOCE,SC
420050,AGUAS DE CHAPECO,SC
420055,AGUAS FRIAS,SC
